DateTime,news,polarity_description,polarity,subjectivity
2019-07-09,Rumble Resources's Significant High Grade Gold Mineralisation Intersected at JV,Positive,0.2675,0.7075
2019-07-09,Gold Trims Losses As Traders Buy The Dip,Neutral,0.0,0.0
2019-07-09,Alt Resources Announces Gold Intercepts at Tims Find Mt Ida Gold Project,Neutral,0.0,0.0
2019-07-09,'The Right Time To Buy Gold Is When You Can Afford It' â€” Probis Securities,Positive,0.2857142857142857,0.5357142857142857
2019-07-09,Money Managers Still Hiking Bullish Posture In Gold,Neutral,0.0,0.0
2019-07-09,Nova Minerals Significant Trends Defined at Estelle Gold Project,Positive,0.375,0.875
2019-07-09,Fin24.com | Gold sees wildest price swings since 2016,Neutral,0.0,0.0
2019-07-09,Gold edges lower as dollar firms; weaker equities limit losses,Neutral,0.0,0.0
2019-07-09,Gold prices ease as dollar firms; weaker equities limit losses,Neutral,0.0,0.0
2019-07-09,"Gold slips to one-week low on dollar rally, focus on Fed",Neutral,0.0,0.3
2019-07-09,"Metals Creek Resources Corp. Announces Contract for Airborne EM/Mag System to The Dona Lake Gold Property, Ontario",Neutral,0.0,0.0
2019-07-09,Greatland Gold PLC : First Drilling Campaign at Black Hills Commences,Positive,0.04166666666666667,0.3833333333333333
2019-07-09,Commodities Corner: Global gold-backed ETF assets log biggest monthly rise in 7 years,Neutral,0.0,0.0
2019-07-09,CANADA STOCKS-TSX opens lower as materials slip on easing gold prices,Neutral,0.0,0.0
2019-07-09,Torex Reports Record Quarterly Gold Production,Neutral,0.0,0.0
2019-07-09,CANADA STOCKS-TSX falls as easing gold prices pressure materials sector,Neutral,0.0,0.0
2019-07-09,Royal Bank of Canada : Form 8.5 (EPT/NON-RI) Barrick Gold Corp,Neutral,0.0,0.0
2019-07-09,Katoro Gold PLC : Haneti Nickel Project Update,Neutral,0.0,0.0
2019-07-10,Fed's Powell Pours Cold Water On The Idea Of a New Gold Standard,Negative,-0.15454545454545454,0.48484848484848486
2019-07-10,Fed's Powell explains why a return to the gold standard would be so damaging to the economy,Neutral,0.0,0.0
2019-07-10,"Gold Prices Rally As Fed Chairman Leans Easy, Cites Uncertainties",Positive,0.43333333333333335,0.8333333333333334
2019-07-10,Metals Stocks: Gold futures end at 1-week high as U.S. dollar dips on dovish remarks from Fed Chair Powell,Positive,0.16,0.5399999999999999
2019-07-10,Precipitate's Geological Mapping Yields Extensive Important Surface Silica Zones at the Pueblo Grande Gold Project in Dominican Republic,Positive,0.2,0.6666666666666666
2019-07-10,Gold Pops As Fed's Powell Leans Easy,Positive,0.43333333333333335,0.8333333333333334
2019-07-10,Gold Catches A Second Wind Following Dovish Federal Reserve Minutes,Neutral,0.0,0.05
2019-07-10,Legendary Investor Jim Rogers Chooses Silver Over Gold at Today's Prices,Positive,1.0,1.0
2019-07-10,StrikePoint Gold Inc. Announces Upsize of Its Previously Announced Private Placement to $2 Million,Negative,-0.08333333333333333,0.2708333333333333
2019-07-10,"Gold rises after Powell's remarks bolster rate cut hopes, hurt dollar",Neutral,0.0,0.0
2019-07-10,Powell assails gold standard supported by Trump Fed nominee,Neutral,0.0,0.0
2019-07-10,Where Is Gold Headed Next Week? VOTE NOW!,Neutral,0.0,0.0
2019-07-10,Is Fidelity Advisor Gold A (FGDAX) a Strong Mutual Fund Pick Right Now?,Positive,0.35952380952380947,0.6345238095238095
2019-07-10,Early Warning Press Release Regarding Investment in Red Lake Gold Inc.,Positive,0.05,0.15
2019-07-10,Kirkland Lake Gold (KL) Outpaces Stock Market Gains: What You Should Know,Neutral,0.0,0.0
2019-07-10,Gold settles at highest in a week as Fed Chair Powell's remarks feed expectations for interest-rate cuts,Neutral,0.0,0.0
2019-07-10,TDS: Powell Prepared Remarks Underpin Gold,Neutral,0.0,0.0
2019-07-10,Barrick Gold Corp : Further Update Concerning Acacia Mining,Neutral,0.0,0.5
2019-07-10,Kirkland Lake Gold 2Q Production Boosted By Record Fosterville Output,Neutral,0.0,0.0
2019-07-10,"Gold Price Has New Targets: Ceiling At $1,500, Hard Floor At $1,350 â€” Scotiabank",Negative,-0.07765151515151517,0.49810606060606055
2019-07-10,"Gold slips as dollar strengthens ahead of Powell testimony, FOMC minutes",Neutral,0.0,0.0
2019-07-10,Intermin to divest WA gold projects to Kingwest,Neutral,0.0,0.0
2019-07-10,Gold slips as dollar strengthens ahead of Powell's testimony,Neutral,0.0,0.0
2019-07-10,Dushnisky sets sights on shaping AngloGold Ashanti for a new gold industry order,Positive,0.13636363636363635,0.45454545454545453
2019-07-10,"Sibanyeâ€™s Froneman sees logic of AngloGoldâ€™s Mponeng, but firm is not â€œpantingâ€� for deep gold",Negative,-0.1,0.4
2019-07-10,"Maple Gold Reports New Drill Results from the Nika Zone, Including 42.5 Metres of 1.75 G/t Au",Positive,0.13636363636363635,0.45454545454545453
2019-07-10,Barrick Gold fires new salvo in buyout battle for Acacia,Positive,0.13636363636363635,0.45454545454545453
2019-07-10,"Asanko Reports Record 2Q Gold Output, Receipts",Neutral,0.0,0.0
2019-07-10,Will Harmony Gold Mining Continue to Surge Higher?,Positive,0.25,0.5
2019-07-10,Royal Gold (RGLD) Provides Updates on Operations for Q4,Neutral,0.0,0.0
2019-07-10,Contact Gold Drills 12 Meters 1.2 g/t Oxide Gold at Pony Creek,Neutral,0.0,0.0
2019-07-10,Eldorado: 2Q Gold Output Dips But On Track to Meet Guidance,Neutral,0.0,0.0
2019-07-10,"Gold Prices Spike Above $1,400 As Fed's Powell Highlights Growing Economic Uncertainty",Positive,0.1,0.15000000000000002
2019-07-10,Yamana Gold Trims GEO Guidance After Sale Of Mine,Neutral,0.0,0.0
2019-07-10,Kirkland  Lake  Gold 2Q  Production  Boosted  By Record Fosterville Output,Neutral,0.0,0.0
2019-07-10,JPMorgan Sec.Plc : Form 8.5 (EPT/RI)- Barrick Gold Corporation,Neutral,0.0,0.0
2019-07-11,Gold extends gains after Fed's Powell hints at rate cut,Neutral,0.0,0.0
2019-07-11,RBC's Gero: Dovish Fed Still Underpinning Comex Gold,Neutral,0.0,0.0
2019-07-11,Wesdome: Gold Production On Pace To Top 2019 Guidance,Positive,0.5,0.5
2019-07-11,Japan Gold Expands its Ikutahara Gold Project in North Hokkaido,Neutral,0.0,0.0
2019-07-11,Gold Prices Well Supported - BlackRock,Neutral,0.0,0.0
2019-07-11,Gold Loses Altitude On Profit Taking,Negative,-0.3,0.1
2019-07-11,"Metals Stocks: Gold settles lower, pulls back from highest levels in a week",Neutral,0.0,0.0
2019-07-11,Rise Gold Closes First Tranche of Financing,Positive,0.25,0.3333333333333333
2019-07-11,Gran Colombia Hikes 2019 Gold-Output Guidance,Neutral,0.0,0.0
2019-07-11,JPMorgan Sec.Plc : Form 8.5 (EPT/RI)- Barrick Gold Corporation AMEND,Neutral,0.0,0.0
2019-07-11,"Gold To Be Supported By Monetary Policy, Central-Bank Buying - WGC",Neutral,0.0,0.0
2019-07-11,IHS Markit Sees Gold Market Running Too Far Ahead Of Economic Fundamentals,Positive,0.15000000000000002,0.6
2019-07-11,Implied Volatility Surging for Eldorado Gold (EGO) Stock Options,Neutral,0.0,0.0
2019-07-11,CANADA STOCKS-TSX falls as materials drop on lower gold prices,Neutral,0.0,0.0
2019-07-11,Gold Bulls Bask In Easy-Fed Limelight,Neutral,0.0,0.0
2019-07-11,"Gold settles lower, pulling back from 1-week highs",Neutral,0.0,0.0
2019-07-11,Barrick Gold (GOLD) Stock Sinks As Market Gains: What You Should Know,Negative,-0.1,0.0
2019-07-11,Gold Prices Down Following Hotter Than Expected June CPI Data,Negative,-0.0851851851851852,0.262962962962963
2019-07-11,"Gold Backs Down Amid Warmer U.S. CPI, Profit Taking",Negative,-0.15555555555555559,0.2888888888888889
2019-07-11,Gold Price Pop on Powell's Rate Cut Signal: 5 Top Picks,Positive,0.5,0.5
2019-07-11,Grab These ETFs & Stocks on Gold Rush,Neutral,0.0,0.0
2019-07-11,"Crypto Markets See Sharp Drop, Gold Is on the Rise",Negative,-0.125,0.75
2019-07-11,Max to Follow Up Historic Hard-Rock Gold Discovery,Neutral,0.0,0.0
2019-07-11,Gold To Trend Higher On Recession Fears During Summer-Fall Period - Orchid Research,Positive,0.25,0.5
2019-07-11,"After US Gold Cup loss, Jordan Morris and Cristian Roldan shift focus back to Sounders again",Neutral,0.0,0.0
2019-07-11,Gold In Contact Lenses Helps Shield Eyes From Damaging Light - Study,Positive,0.4,0.7
2019-07-11,Gold jumps to one-week high as dollar weakens after Powell testimony,Positive,0.16,0.5399999999999999
2019-07-11,Ariana Resources PLC : POSITIVE DRILLING RESULTS AT SALINBAS GOLD PROJECT,Positive,0.22727272727272727,0.5454545454545454
2019-07-11,Gold hits one-week high as dollar dips after Powell's testimony,Positive,0.16,0.5399999999999999
2019-07-11,Royal Bank of Canada : Form 8.5 (EPT/NON-RI) Barrick Gold Corporation,Neutral,0.0,0.0
2019-07-11,Libero Copper Starts Field Work at Big Red Gold Copper Property in The Golden Triangle,Positive,0.09999999999999999,0.19999999999999998
2019-07-11,Eldorado Gold Announces Preliminary Q2 2019 Results,Neutral,0.0,0.0
2019-07-11,Royal Gold Announces Fiscal Q4 2019 Update,Neutral,0.0,0.0
2019-07-11,Gold hits one-week high as dollar drops after Powell's testimony,Positive,0.16,0.5399999999999999
2019-07-11,JP Morgan Sec LLC : Form 8.5 (EPT/NON-RI)- Barrick Gold Corporation,Negative,-0.1,0.6
2019-07-11,Chalice Gold Announces Promising Reconnaissance Drilling Results in Victoria,Positive,0.2,0.5
2019-07-11,Gold extends rally after Fed's Powell hints at rate cut,Neutral,0.0,0.0
2019-07-11,"World Gold Council: Federal Reserve, Central Bank Rate Cuts To Drive Gold Investment In H2",Neutral,0.0,0.25
2019-07-11,JPMorgan AG : Form 8.5 (EPT/NON-RI)- Barrick Gold Corporation,Neutral,0.0,0.0
2019-07-12,ACACIA MINING PLC : Gold Shipments at North Mara,Neutral,0.0,0.0
2019-07-12,Gold Bullion Secs : Issue of Gold Bullion Securities Limited,Negative,-0.07142857142857142,0.14285714285714285
2019-07-12,"Bonterra Files Technical Reports - Mineral Resource Estimates, for Its Gold Deposits in the Urban Barry Camp, Quebec",Neutral,0.0,0.05
2019-07-12,Gold Prices See Small Drop Following Stronger Than Expected PPI Inflation Data,Negative,-0.11666666666666665,0.3
2019-07-12,Acacia facing inspection of North Mara before GoT issues gold export permits,Neutral,0.0,0.0
2019-07-12,Canada's Belo Sun touts Brazil court ruling clearing way for gold mine,Neutral,0.0,0.0
2019-07-12,Gold Under Pressure As Bond Yields Rise,Neutral,0.0,0.0
2019-07-12,Metals Stocks: Gold scores gains for the day and week as the Fed reinforces rate-cut hopes,Neutral,0.0,0.0
2019-07-12,Gold Marketâ€™s Critical Levels To Watch,Neutral,0.0,0.8
2019-07-12,"Wall St. Leans Neutral/Sideways On Gold Prices, Main St. Bullish",Positive,0.16666666666666666,0.3333333333333333
2019-07-12,"Gold prices tally a gain for the session, end nearly 1% higher for the week",Positive,0.25,0.5
2019-07-12,"Gold Moves Up, Traders Buy The Dip",Neutral,0.0,0.0
2019-07-12,Commodities Corner: Platinum is a bargain hidden behind the rally in palladium and gold,Negative,-0.2833333333333333,0.5166666666666666
2019-07-12,Analysts Warning: Donâ€™t Expect Much From Gold Next Week,Positive,0.1,0.1
2019-07-12,UPDATE 1-Canada's Belo Sun touts procedural win but Brazil gold mine still on hold,Positive,0.8,0.4
2019-07-12,InvestmentPitch Media Feature Video Discusses Tres-Or Resources' Option of Fontana Gold Project to Kiboko and New Focus on Guigues Kimberlite Pipe in Quebec - Video Available on Investmentpitch.com,Positive,0.2681818181818182,0.42727272727272725
2019-07-12,Asia gold buying stalls as consumers look to cash in on price rally,Neutral,0.0,0.0
2019-07-12,"The Zacks Analyst Blog Highlights: Atlantic Power, Howard Hughes, Royal Gold, Apple and Home Depot",Neutral,0.0,0.0
2019-07-12,Barrick Gold Corp : Price Monitoring Extension,Neutral,0.0,0.0
2019-07-12,"Gold Mining Tops in June: 5 Best ETFs, Stocks (Revised)",Positive,1.0,0.3
2019-07-12,"Gold rises on fresh trade tensions, Fed rate cut bets",Positive,0.3,0.5
2019-07-12,Trans-Siberian Gold : Transaction in Own Shares (Completion of Buyback),Positive,0.6,1.0
2019-07-12,Trans-Siberian Gold : Senior Management Appointment,Neutral,0.0,0.0
2019-07-12,Greatland Gold PLC : Block Listing Six Monthly Return,Neutral,0.0,0.0
2019-07-12,JP Morgan Sec LLC : Form 8.5 (EPT/NON-RI) - Barrick Gold Corporation,Negative,-0.1,0.6
2019-07-12,Patagonia Gold PLC : Results of Court Meeting and General Meeting,Positive,0.05000000000000002,0.5
2019-07-12,"Gold gains on fresh trade tensions, Fed rate cut bets",Positive,0.3,0.5
2019-07-12,Trans-Siberian Gold : Final Dividend Currency Exchange Rate,Neutral,0.0,1.0
2019-07-12,JPMorgan Sec.Plc : Form 8.5 (EPT/RI) - Barrick Gold Corporation,Neutral,0.0,0.0
2019-07-12,Gold Prices Prepare To Go Higher,Positive,0.25,0.5
2019-07-12,"Gold To End The Year At $1,440, Says Westpac",Neutral,0.0,0.0
2019-07-12,"Gold edges up on weaker dollar, China data fuels growth concerns",Neutral,0.0,0.0
2019-07-12,"In the Search for Safe Assets, Investors Detour Around Gold",Positive,0.5,0.5
2019-07-12,Gold Prices Gold Prices Pressured Slightly by US PPI,Negative,-0.16666666666666666,0.16666666666666666
2019-07-12,"Gold holds firm above $1,400 as markets look past robust U.S. data",Negative,-0.15,0.25
2019-07-12,"The Zacks Analyst Blog Highlights: Franco-Nevada, Royal Gold, Rio Tinto, SSR and BHP",Neutral,0.0,0.0
2019-07-12,"Gold climbs on fresh trade tensions, Fed rate cut bets",Positive,0.3,0.5
2019-07-13,China wins first 3 diving golds at worlds; Bacon gets silver,Positive,0.275,0.26666666666666666
2019-07-15,Gold Prices Holding Steady Following Rise In New York Fed Empire State Survey,Positive,0.101010101010101,0.3515151515151515
2019-07-15,Getchell Gold Corp. Completes Final Tranche of Financing for a Total of $1.15M and Renews Nevada Property Lease,Neutral,0.0,0.875
2019-07-15,"CIBC Sees Gold Hitting $1,500 An Ounce Next Year, Raises Long-Term Outlook",Neutral,0.0,0.0
2019-07-15,Gold inches down as mixed Chinese data boosts equities,Negative,-0.051851851851851864,0.17962962962962967
2019-07-15,Gold Looks Ready To Run,Positive,0.2,0.5
2019-07-15,Money Managers Trim Bullish Positioning In Gold,Neutral,0.0,0.0
2019-07-15,Seven Mining Companies CIBC Likes In A Rising Gold Environment,Neutral,0.0,0.0
2019-07-15,Condor Gold PLC : Grant of Options,Neutral,0.0,0.0
2019-07-15,Metals Stocks: Gold prices settle at nearly two-week peak,Positive,0.1,0.4
2019-07-15,Gold Firm In Lazy Summertime Trade; Busy U.S. Data Day Tuesday,Negative,-0.11666666666666665,0.5666666666666667
2019-07-15,Bitcoin Tumbles while Gold Steady as China Data Shows Growth,Positive,0.16666666666666666,0.5
2019-07-15,Gold Prices Up As Charts Remain Bullish,Neutral,0.0,0.0
2019-07-15,4.0 Metres Grading 16.15 Grams per Tonne Gold Returned from Initial Assay Results from New Drilling at Transition Metals Highland Gold Project,Positive,0.06818181818181818,0.22727272727272727
2019-07-15,Gold Drifts Lower In Lackluster Summertime Trading,Neutral,0.0,0.0
2019-07-15,Teck And Liberty Gold Sell Turkish Project For $55 Million,Neutral,0.0,0.0
2019-07-15,Pancon Expands Its 100%-Owned Jefferson Gold Project to Surround the Former Brewer Gold Mine Property in South Carolina,Neutral,0.0,0.0
2019-07-15,"Gold steadies on mixed Chinese data, higher equities curb gains",Positive,0.08333333333333333,0.25
2019-07-15,PRECIOUS-Gold trades steady ahead of China GDP data,Positive,0.16666666666666666,0.5
2019-07-15,"Conroy Gold & Natural Reso : Issue of Convertible Loan Note to raise â‚¬250,000",Positive,0.1,0.4
2019-07-15,Shanta Gold Limited : New Luika Gold Mine Resource Upgrade,Positive,0.032467532467532464,0.2987012987012987
2019-07-15,Avesoro hoping higher gold price will help reduce capital bill shortfall in 2019,Positive,0.25,0.5
2019-07-15,Gold dips as encouraging China data stokes risk-on sentiment,Neutral,0.0,0.0
2019-07-15,Gold slips as China data stokes risk sentiment,Neutral,0.0,0.0
2019-07-15,Greatland Gold PLC : Paterson Range East - Results & Exploration Update,Neutral,0.0,0.0
2019-07-15,Bullfrog Gold Receives Nevada Permits and Provides Corporate and Project Updates,Neutral,0.0,0.0
2019-07-15,Gold dips as encouraging Chinese data stokes risk-on sentiment,Neutral,0.0,0.0
2019-07-15,Conroy Gold & Natural Reso : Holding in Company,Positive,0.1,0.4
2019-07-15,New Jersey Mining Receives Favorable Results from Gold Mineralization in Murray,Positive,0.13636363636363635,0.45454545454545453
2019-07-15,ECR Minerals plc : Update - Timor Gold Project - Australia,Neutral,0.0,0.0
2019-07-15,"Fortuna Silver Mines Inc. : Fortuna reports production of 2.4 million ounces of silver and 13,497 ounces of gold for the second quarter of 2019",Neutral,0.0,0.0
2019-07-16,Dynasty Gold Forms Alliance with Mogen Xintong Investment in China,Neutral,0.0,0.0
2019-07-16,"San Marco Announces Option to Acquire 100% Interest in Buck Gold-Silver Project, Northern British Columbia",Neutral,0.0,0.0
2019-07-16,Blackrock Gold Completes Acquisition of Adjacent West Silver Cloud Property in Nevada,Neutral,0.0,0.0
2019-07-16,"Gold Fields' Shares March Higher, Can It Continue?",Positive,0.25,0.5
2019-07-16,"Barrick, Bristow style: SAâ€™s most successful gold CEO on his first six months",Positive,0.5,0.5944444444444444
2019-07-16,Gold Down On Some Upbeat US Data; Silver Pops,Negative,-0.15555555555555559,0.2888888888888889
2019-07-16,World's Biggest Gold Coin Makes History In New York,Positive,0.13636363636363635,0.45454545454545453
2019-07-16,Here's Why Alamos Gold (AGI) is a Great Momentum Stock to Buy,Positive,0.8,0.75
2019-07-16,AngloGold Ashanti Ups Pure Gold Stake,Positive,0.21428571428571427,0.5
2019-07-16,Atlantic Gold Approves Sale For $536 Million,Neutral,0.0,0.0
2019-07-16,Crystal Lake Outlines Large-Scale Copper-Gold-Rich System at Burgundy Ridge as Crews Prepare for Diamond Drilling,Neutral,0.0,0.0
2019-07-16,Is Franklin Gold & Precious Metals A (FKRCX) a Strong Mutual Fund Pick Right Now?,Positive,0.4063492063492064,0.7563492063492063
